state,latitude,longitude,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,ambience,parking,dietaryRestrictions,waiterService,smoking,caters,recommendedFor,goodForGroups,goodForKids,outdoorSeating
IL,2,2,4.0,True,full_bar,average,casual,1.0,False,[],['street'],,False,,False,[],True,,True
NV,1,1,2.5,True,none,average,casual,1.0,True,['casual'],['lot'],,False,,True,['dessert'],True,,False
AZ,1,1,4.5,True,none,quiet,casual,1.0,False,[],['lot'],,True,,True,['breakfast'],True,,False
IL,2,2,3.5,True,beer_and_wine,average,casual,2.0,False,[],['lot'],,False,,False,['dinner'],True,True,False
NC,1,2,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['lunch'],True,,True
QC,3,2,2.5,True,full_bar,loud,casual,3.0,False,['casual'],[],,True,,False,['lunch'],True,,False
ON,3,2,3.0,True,full_bar,average,casual,2.0,False,['romantic'],"['street', 'lot']",,False,,,['dessert'],True,,True
NC,1,2,3.5,True,full_bar,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
NV,1,1,3.5,False,full_bar,average,casual,2.0,True,['casual'],['lot'],,True,,True,"['latenight', 'lunch', 'dinner']",True,,False
WI,3,2,3.5,True,full_bar,quiet,casual,2.0,False,['classy'],"['garage', 'street', 'validate', 'lot', 'valet']",,False,,False,[],True,,True
AZ,1,1,3.5,True,beer_and_wine,average,casual,2.0,False,['hipster'],"['street', 'lot']",,False,,True,['dessert'],True,,True
NV,1,1,3.0,True,none,average,casual,1.0,False,[],['lot'],,False,,False,['brunch'],True,True,True
NV,1,1,4.5,True,none,quiet,casual,1.0,False,['divey'],['lot'],,True,,False,['lunch'],True,,False
AZ,1,1,2.5,True,none,quiet,casual,1.0,False,[],['lot'],,True,,False,"['dessert', 'breakfast']",True,,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,False,['breakfast'],True,,False
AZ,1,1,4.0,True,none,quiet,casual,2.0,False,[],[],,True,,,['lunch'],True,,True
QC,3,2,2.0,True,full_bar,loud,casual,2.0,False,['casual'],['street'],,False,,False,"['lunch', 'dinner']",True,,False
ON,3,2,4.5,True,none,average,casual,2.0,False,"['trendy', 'casual']",['lot'],,True,,True,['lunch'],False,,True
QC,3,2,3.5,True,beer_and_wine,loud,casual,2.0,False,['casual'],['street'],,True,,False,"['lunch', 'dinner']",True,,False
EDH,5,5,4.0,True,full_bar,average,casual,2.0,False,[],['street'],,True,,,['dinner'],True,True,False
NC,1,2,3.5,True,none,average,casual,1.0,True,['casual'],['lot'],,False,,True,"['latenight', 'lunch', 'dinner']",True,,False
IL,2,2,3.5,True,none,very_loud,casual,1.0,True,['divey'],['street'],,True,,False,"['latenight', 'lunch']",True,,False
AZ,1,1,3.5,True,beer_and_wine,average,casual,2.0,True,['casual'],['lot'],,False,,True,['lunch'],True,,True
NV,1,1,3.5,True,none,average,casual,1.0,False,[],[],,True,,True,[],True,,False
AZ,1,1,3.0,True,full_bar,loud,casual,2.0,False,['casual'],['lot'],,False,,False,"['lunch', 'dinner']",True,,False
AZ,1,1,4.0,False,none,quiet,casual,1.0,False,['casual'],[],,False,,False,"['lunch', 'dinner']",True,,False
AZ,1,1,4.5,True,none,,casual,1.0,True,[],['street'],,False,,True,[],True,,True
NV,1,1,3.0,True,none,average,casual,2.0,True,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,3.0,True,full_bar,average,dressy,3.0,False,"['classy', 'upscale']","['garage', 'validate']",,False,,False,['dinner'],True,,True
NV,1,1,4.0,False,none,average,casual,1.0,True,['casual'],[],,False,,True,['lunch'],True,,True
NC,1,2,4.5,True,none,average,casual,1.0,False,[],['lot'],,True,,False,['lunch'],True,,True
AZ,1,1,4.0,True,none,average,casual,1.0,False,[],['lot'],,False,,,['lunch'],True,,False
NV,1,1,4.0,True,none,quiet,casual,1.0,False,[],[],,False,,True,[],True,,False
AZ,1,1,3.0,True,none,average,casual,1.0,False,[],[],,True,,,[],True,,True
QC,3,2,4.0,True,beer_and_wine,average,casual,2.0,True,['casual'],['street'],,True,,False,['dinner'],True,,False
AZ,1,1,3.5,True,beer_and_wine,loud,casual,2.0,False,['casual'],['lot'],,False,,False,['lunch'],True,,False
AZ,1,1,3.5,True,beer_and_wine,average,casual,2.0,True,['casual'],[],,True,,False,['lunch'],True,,False
NV,1,1,4.0,False,full_bar,average,casual,2.0,False,['classy'],['lot'],,True,,True,['dinner'],True,,True
AZ,1,1,3.5,False,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,True,,True,[],True,,False
NV,1,1,3.0,False,none,average,casual,1.0,False,['casual'],['lot'],,False,,False,['lunch'],True,,False
NC,1,2,4.0,True,none,average,casual,1.0,False,[],[],,True,,False,['lunch'],True,,False
NV,1,1,3.0,True,none,very_loud,casual,1.0,True,['casual'],['lot'],,False,,True,['lunch'],True,,False
AZ,1,1,2.5,True,none,average,casual,1.0,True,[],[],,False,,True,['lunch'],True,,False
NV,1,1,4.0,True,none,average,casual,1.0,False,['divey'],['lot'],,False,,False,['lunch'],True,,False
NV,1,1,3.5,True,none,loud,casual,1.0,False,['divey'],[],,True,,False,[],False,,False
NC,1,2,4.0,True,none,average,casual,1.0,True,[],[],,True,,True,[],True,,True
NV,1,1,4.0,False,none,average,casual,1.0,False,[],[],,True,,True,['lunch'],True,,True
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['hipster'],[],,False,,True,[],True,,False
NV,1,1,3.5,True,none,average,casual,1.0,True,[],[],,False,,True,[],True,,False
NV,1,1,3.5,True,none,average,casual,2.0,False,[],[],,False,,True,['dessert'],True,,False
NV,1,1,2.0,True,none,average,casual,1.0,False,[],[],,True,,True,['lunch'],True,,True
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,[],['lot'],,False,,,['lunch'],True,,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,[],[],,False,,,['lunch'],True,,False
AZ,1,1,3.5,True,none,very_loud,casual,1.0,False,[],[],,False,,False,[],True,,False
AZ,1,1,3.5,True,none,,casual,1.0,False,['casual'],[],,False,,False,[],True,,False
NV,1,1,2.5,True,none,average,casual,1.0,False,[],[],,False,,,['lunch'],False,,False
AZ,1,1,4.5,True,none,,casual,1.0,False,['casual'],[],,False,,True,['lunch'],True,,True
AZ,1,1,2.0,True,none,average,casual,1.0,False,['casual'],[],,,,,[],True,,False
EDH,5,5,4.5,True,full_bar,average,casual,3.0,,"['romantic',  'trendy']",[],,True,no,,,True,,False
QC,3,2,3.5,True,none,average,casual,2.0,False,[],[],,True,,False,[],True,,False
AZ,1,1,4.0,False,full_bar,loud,casual,1.0,False,['trendy'],['lot'],,,,,"['latenight', 'dinner']",True,,True
NC,1,2,4.0,True,full_bar,average,,2.0,,['trendy'],['lot'],,,outdoor,,,True,,True
EDH,5,5,3.5,True,full_bar,loud,,3.0,,[],[],,False,outdoor,,,True,,True
AZ,1,1,2.5,True,none,very_loud,casual,1.0,False,[],[],,,,,[],True,,True
WI,3,2,3.5,True,full_bar,average,,1.0,,['divey'],['street'],,True,no,,,True,,False
QC,3,2,3.0,True,full_bar,,casual,2.0,False,[],[],,True,,,[],True,,False
NC,1,2,3.5,False,full_bar,average,casual,1.0,,[],[],,,,,"['lunch', 'dinner']",True,,False
NV,1,1,2.5,True,none,,casual,2.0,False,[],[],,False,,,[],True,,False
NV,1,1,1.0,True,none,average,casual,1.0,False,[],[],,,,False,,False,,False
NV,1,1,3.5,False,none,,casual,2.0,,[],[],,,,True,[],True,,False
QC,3,2,4.0,True,full_bar,,casual,2.0,,[],['street'],,,no,,,True,,False
EDH,5,5,4.0,True,full_bar,quiet,,2.0,,[],[],,,outdoor,,,True,,True
NC,1,2,4.0,True,none,average,casual,1.0,True,['casual'],,,True,,True,['lunch'],True,,True
QC,3,2,3.5,True,full_bar,average,casual,4.0,True,[],,,False,,,[],True,,False
AZ,1,1,4.0,False,none,,casual,1.0,False,,['lot'],,,,,['breakfast'],True,,True
NV,1,1,4.0,True,full_bar,average,,2.0,,[],['garage'],,False,,,,True,,True
NV,1,1,3.5,True,none,,casual,1.0,False,,[],,,,,[],True,,False
NV,1,1,3.0,True,full_bar,very_loud,,3.0,,[],[],,False,yes,,,False,,False
NC,1,2,3.0,True,none,,casual,1.0,False,,[],,True,,,['brunch'],True,,False
NV,1,1,3.5,False,full_bar,,casual,2.0,False,,"['garage', 'lot', 'valet']",,False,,,"['latenight', 'dinner']",True,,True
NV,1,1,4.0,True,none,,casual,1.0,False,,[],,,,False,[],,,False
AZ,1,1,3.0,True,none,,formal,1.0,False,,,,,,False,[],True,,False
NC,1,2,2.0,True,none,average,casual,1.0,False,,,,,,,[],True,,False
AZ,1,1,2.0,True,none,,casual,1.0,False,,,,,,,[],True,,True
NV,1,1,4.0,True,none,,casual,1.0,False,,,,,,,[],True,,True
AZ,1,1,1.5,True,none,,dressy,4.0,False,,,,,,,[],True,,False
AZ,1,1,3.5,True,none,,,,False,,,,,,,[],True,,False
NV,1,1,4.0,True,none,average,,,,[],,,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,True
WI,3,2,4.5,False,none,,,2.0,,,['street'],,,,,,,,False
NC,1,2,4.5,True,none,,,2.0,,,['lot'],,,,,,,,True
AZ,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,False,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,2.5,True,none,,,1.0,,,[],,,,,,,,True
QC,3,2,3.5,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,4.0,True,none,,,3.0,,,[],,,,,,,,False
NV,1,1,3.0,True,none,,casual,1.0,False,,,,,,,,True,,False
PA,2,2,4.5,True,none,,,2.0,,,['lot'],,,,,,,,False
NC,1,2,3.5,True,none,,,3.0,,,['lot'],,,,,,,,False
NC,1,2,2.0,True,none,loud,,,False,,,,,,,,,,True
WI,3,2,5.0,True,none,,,2.0,,,['street'],,,,,,,,False
AZ,1,1,4.0,True,none,,,2.0,,,['lot'],,,,,,,,False
QC,3,2,4.0,True,none,,,1.0,,,['street'],,,,,,,,False
QC,3,2,4.5,True,none,,,1.0,,,['street'],,,,,,,,False
NV,1,1,4.0,True,none,,,2.0,,,['lot'],,,,,,,,False
NC,1,2,3.5,True,none,,,1.0,,,['garage'],,,,,,,,False
NV,1,1,4.0,True,none,,,2.0,,,['street'],,,,,,,,False
WI,3,2,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,4.0,True,none,,,1.0,,,[],,,,,,,,False
NV,1,1,5.0,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,3.0,True,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,False,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,5.0,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,3.0,True,none,,,3.0,,,['lot'],,,,,,,,False
NV,1,1,3.5,True,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
PA,2,2,4.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,1.5,True,none,,,,False,,,,True,,,,True,,False
QC,3,2,3.5,True,full_bar,average,casual,3.0,False,"['hipster', 'trendy']",['street'],,True,no,False,['dinner'],True,,True
PA,2,2,3.5,True,full_bar,very_loud,casual,2.0,False,['casual'],['lot'],,True,no,False,['latenight'],True,,False
AZ,1,1,3.0,True,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,True,outdoor,,[],True,,True
NC,1,2,3.5,True,full_bar,loud,dressy,2.0,False,['classy'],"['lot', 'valet']",,True,outdoor,True,['lunch'],True,,True
NV,1,1,3.5,True,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,False,yes,False,['latenight'],True,True,False
AZ,1,1,4.0,False,none,average,casual,1.0,False,['casual'],['lot'],"['gluten-free', 'vegan']",True,,True,['lunch'],True,,False
AZ,1,1,3.0,True,full_bar,quiet,casual,3.0,False,"['romantic', 'classy', 'upscale']",['lot'],,True,outdoor,False,['dinner'],True,False,True
AZ,1,1,3.0,True,full_bar,average,casual,2.0,True,[],['lot'],,False,,True,"['dessert', 'latenight']",True,,True
IL,2,2,4.0,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,True,False
NV,1,1,3.5,True,none,quiet,casual,1.0,True,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,True,True
AZ,1,1,4.0,False,full_bar,quiet,dressy,4.0,False,['upscale'],['valet'],,False,,,['dinner'],True,False,False
IL,2,2,4.0,True,none,average,casual,1.0,False,['casual'],['street'],,,,True,['lunch'],True,True,False
EDH,5,5,3.0,True,full_bar,very_loud,casual,3.0,False,[],,,False,outdoor,False,[],True,,True
NC,1,2,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,False,['dessert'],True,,False
WI,3,2,3.5,False,none,quiet,casual,1.0,False,[],['street'],,False,,False,['breakfast'],True,,True
NC,1,2,2.5,True,full_bar,loud,casual,1.0,False,['casual'],['street'],,False,,True,['lunch'],True,,True
NV,1,1,4.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,True
AZ,1,1,4.0,False,none,quiet,casual,1.0,False,['casual'],"['street', 'lot']",,False,,False,['breakfast'],True,,True
NV,1,1,3.0,False,none,quiet,casual,1.0,True,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,,True
NC,1,2,3.5,True,none,quiet,casual,1.0,True,['divey'],['lot'],,False,,True,['lunch'],True,,False
NV,1,1,3.0,True,none,quiet,casual,1.0,False,[],[],,False,,False,[],True,,True
NC,1,2,3.5,True,none,average,casual,1.0,False,['casual'],[],,True,,False,['lunch'],True,,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,[],['lot'],,False,,True,['breakfast'],True,,True
AZ,1,1,3.0,True,none,average,casual,1.0,False,[],[],,True,,False,[],True,,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,False,['lunch'],True,,True
WI,3,2,4.0,True,beer_and_wine,average,casual,1.0,False,['casual'],['street'],,False,,True,['breakfast'],False,,True
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['lunch'],True,,False
PA,2,2,4.0,True,none,average,casual,2.0,False,['intimate'],['street'],,True,,True,['dinner'],False,,True
QC,3,2,4.5,True,beer_and_wine,average,casual,2.0,True,['casual'],['street'],,False,,True,['dinner'],True,,False
NC,1,2,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,"['lunch', 'brunch']",True,,True
NV,1,1,3.5,True,none,average,casual,1.0,True,['casual'],['lot'],,True,,True,['lunch'],False,,True
AZ,1,1,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,['dinner'],True,,True
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,,['dinner'],True,True,True
NV,1,1,3.5,True,none,average,casual,1.0,False,[],['lot'],,False,,False,['lunch'],True,,True
AZ,1,1,3.5,True,none,average,casual,1.0,False,[],[],,False,,True,['lunch'],True,,False
NV,1,1,2.0,True,beer_and_wine,very_loud,casual,2.0,False,[],"['garage', 'valet']",,True,,False,[],True,,False
NV,1,1,4.5,False,beer_and_wine,quiet,casual,1.0,True,[],['lot'],,True,,True,[],True,,False
NC,1,2,4.0,True,full_bar,quiet,dressy,3.0,False,['trendy'],['valet'],,False,,False,['dinner'],True,,False
AZ,1,1,4.0,True,none,quiet,casual,1.0,False,['casual'],[],,True,,False,['lunch'],True,,False
WI,3,2,3.5,True,full_bar,loud,casual,2.0,,['casual'],['lot'],,True,,,['dinner'],True,,True
AZ,1,1,2.0,True,none,quiet,casual,1.0,False,['casual'],['lot'],,True,,False,['brunch'],True,,False
WI,3,2,3.0,True,none,average,casual,1.0,False,['casual'],['garage'],,True,,,['lunch'],True,,True
AZ,1,1,3.5,True,none,average,casual,1.0,False,[],[],,False,,False,['breakfast'],True,,False
WI,3,2,3.5,True,none,average,casual,1.0,True,[],[],,True,,True,['lunch'],True,,True
WI,3,2,3.5,True,full_bar,average,casual,1.0,False,['casual'],['lot'],,True,,,"['lunch', 'dinner']",True,,True
EDH,5,5,4.0,True,full_bar,average,casual,2.0,False,['classy'],[],,False,,True,"['dessert', 'lunch', 'dinner']",True,False,True
AZ,1,1,3.0,False,none,loud,casual,2.0,True,[],['lot'],,True,,True,['lunch'],True,,False
NC,1,2,4.0,True,none,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,3.5,False,full_bar,quiet,casual,1.0,False,['casual'],['lot'],,True,,,"['lunch', 'dinner']",True,,False
AZ,1,1,3.0,True,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,False,,False,['breakfast'],True,,False
NV,1,1,4.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,"['lunch', 'dinner', 'breakfast']",True,,False
NV,1,1,3.0,False,none,average,casual,1.0,False,['casual'],[],,True,,True,[],False,,False
NC,1,2,4.0,True,beer_and_wine,quiet,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
NV,1,1,4.0,True,full_bar,average,casual,2.0,False,[],[],,True,,,[],True,,False
QC,3,2,3.5,True,beer_and_wine,average,casual,1.0,True,[],[],,True,,False,[],True,,True
QC,3,2,4.5,True,full_bar,average,dressy,4.0,False,['romantic'],['valet'],,True,,,['dinner'],True,,False
WI,3,2,3.0,True,full_bar,quiet,casual,3.0,False,['intimate'],['lot'],,False,,,['dinner'],True,,False
QC,3,2,3.5,True,beer_and_wine,average,casual,1.0,False,['casual'],['street'],,False,,False,"['lunch', 'breakfast']",True,,True
AZ,1,1,4.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,,['lunch'],True,,False
AZ,1,1,3.5,False,full_bar,very_loud,casual,2.0,,[],[],,False,no,,[],True,,True
AZ,1,1,4.0,False,none,quiet,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,False
AZ,1,1,4.0,True,none,average,casual,2.0,True,['casual'],[],,False,,True,['breakfast'],True,,False
NC,1,2,3.0,True,full_bar,very_loud,dressy,3.0,False,[],[],,,,,[],True,,True
NV,1,1,4.0,True,none,average,casual,1.0,False,[],[],,True,,True,['brunch'],True,,False
EDH,5,5,4.0,True,full_bar,average,casual,2.0,False,['casual'],[],,True,,,[],True,,False
NC,1,2,3.0,True,full_bar,loud,casual,2.0,False,[],[],,True,,,[],True,,True
AZ,1,1,3.0,False,full_bar,,casual,1.0,False,,['lot'],,False,yes,,['latenight'],True,False,True
AZ,1,1,2.5,True,none,,casual,1.0,False,[],[],,,,,[],True,,True
PA,2,2,3.5,True,full_bar,loud,,4.0,,[],[],,,no,,,True,,False
AZ,1,1,3.5,True,none,,casual,2.0,False,[],[],,False,,,[],False,,False
AZ,1,1,3.5,True,none,average,casual,2.0,False,[],,,False,,True,[],False,,True
NV,1,1,3.0,True,none,average,casual,1.0,False,[],[],,,,True,,True,,False
NC,1,2,4.5,True,full_bar,average,casual,1.0,False,[],[],,False,yes,,,True,,True
NV,1,1,2.0,True,none,quiet,casual,1.0,True,[],,,False,,,[],True,,False
NV,1,1,2.0,True,none,average,casual,2.0,False,,[],,,,False,[],True,,False
NV,1,1,2.5,True,full_bar,quiet,,1.0,,[],['lot'],,,yes,,,True,,False
AZ,1,1,4.5,True,full_bar,average,,1.0,,['divey'],[],,True,outdoor,,,True,,False
EDH,5,5,4.5,True,none,quiet,casual,2.0,False,[],[],,,,,,True,,True
NV,1,1,3.5,True,none,average,casual,1.0,False,[],,,,,,"['latenight', 'brunch']",True,,False
NC,1,2,4.5,True,none,average,casual,1.0,True,[],,,,,,['lunch'],True,,False
QC,3,2,3.5,True,full_bar,very_loud,,2.0,,['casual'],,,,no,,,True,,False
NV,1,1,3.5,True,full_bar,average,,2.0,,['divey'],['lot'],,False,yes,,,True,,False
AZ,1,1,3.0,False,full_bar,average,casual,2.0,False,,['lot'],,,,,"['lunch', 'dinner']",True,,True
NV,1,1,4.5,True,full_bar,average,,3.0,,[],[],,False,yes,,,True,,False
AZ,1,1,2.0,True,none,,casual,1.0,False,[],['lot'],,False,,,,,,True
AZ,1,1,3.5,True,none,,casual,1.0,False,,[],,True,,,[],True,,True
NV,1,1,5.0,True,none,average,casual,2.0,False,[],,,,,False,[],True,,False
AZ,1,1,4.5,True,none,,casual,1.0,False,[],,,,,,,True,,False
AZ,1,1,2.0,False,full_bar,,,2.0,,,[],,False,outdoor,,,True,,True
NV,1,1,4.0,True,none,,casual,1.0,False,,,,,,,['lunch'],True,,True
WI,3,2,3.5,True,none,average,casual,1.0,False,,,,,,,[],False,,False
NC,1,2,3.0,True,none,average,casual,2.0,False,,,,,,,[],True,,False
NC,1,2,3.0,True,full_bar,very_loud,,,,,[],,,,,,True,,True
AZ,1,1,3.0,True,none,,casual,1.0,False,,,,,,,[],True,,False
AZ,1,1,5.0,True,none,,casual,,False,,,,,,,[],True,,False
PA,2,2,4.5,True,none,,,2.0,,,['lot'],,,,,,,,True
EDH,5,5,4.5,True,none,,,1.0,,,[],,,,,,,,True
AZ,1,1,3.0,True,none,,,3.0,,,"['garage', 'lot']",,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,False,,['lot'],,,,,,,,False
NV,1,1,2.5,True,none,,,2.0,,,['lot'],,,,,,,,False
PA,2,2,4.5,True,none,,,1.0,,,['street'],,,,,,,,False
QC,3,2,3.0,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,4.0,False,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,3.5,True,full_bar,quiet,,3.0,,,,,,no,,,False,,False
NC,1,2,4.5,True,none,,,1.0,,,['garage'],,,,,,,,True
AZ,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
EDH,5,5,4.5,True,none,,,2.0,,,['street'],,,,,,,,False
QC,3,2,4.0,True,none,,,2.0,,,['street'],,,,,,,,False
QC,3,2,4.0,True,none,,,3.0,,,['street'],,,,,,,,False
NC,1,2,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,['garage'],,,,,,,,False
AZ,1,1,4.5,True,none,,,2.0,True,,['garage'],,,,,,,,False
AZ,1,1,3.0,False,none,,,2.0,,,[],,,,,,,,False
NV,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,3.5,True,none,,,1.0,,,[],,,,,,,,False
AZ,1,1,2.5,True,none,,,1.0,,,[],,,,,,,,False
QC,3,2,4.0,False,none,,,2.0,,,[],,,,,,,,False
AZ,1,1,3.0,True,none,,,1.0,,,['lot'],,,,,,,,False
WI,3,2,3.5,True,none,,,1.0,,,['street'],,,,,,,,False
PA,2,2,3.5,True,none,,,1.0,,,['street'],,,,,,,,False
NV,1,1,4.5,True,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,4.5,True,none,,,3.0,,,,,,,,,True,,True
WI,3,2,2.5,True,none,,,,False,,,,,,,,False,,False
NV,1,1,4.0,True,none,,,2.0,,,[],,True,,,,,,False
AZ,1,1,3.0,False,full_bar,average,casual,2.0,False,[],['lot'],,True,outdoor,,"['lunch', 'dinner']",True,False,True
AZ,1,1,3.0,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,outdoor,True,['lunch'],True,,True
NC,1,2,2.0,True,full_bar,average,casual,2.0,False,['casual'],"['street', 'valet']",,True,no,False,"['latenight', 'lunch']",True,,True
WI,3,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,outdoor,True,['latenight'],True,,True
EDH,5,5,3.5,True,full_bar,,casual,2.0,False,[],[],,True,outdoor,,"['lunch', 'brunch']",True,,True
NV,1,1,2.5,False,beer_and_wine,quiet,casual,2.0,False,['casual'],['lot'],,True,,False,"['lunch', 'dinner']",True,,False
AZ,1,1,4.0,True,beer_and_wine,quiet,casual,2.0,False,['casual'],['street'],,True,,,['lunch'],True,False,True
WI,3,2,4.0,True,full_bar,average,casual,1.0,False,['divey'],['lot'],,True,outdoor,,[],True,,True
PA,2,2,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['dessert', 'lunch']",True,True,True
WI,3,2,2.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,['dinner'],True,True,False
PA,2,2,3.0,True,full_bar,quiet,casual,2.0,True,['casual'],['street'],,True,,,"['lunch', 'dinner']",True,True,False
AZ,1,1,4.0,False,beer_and_wine,average,casual,1.0,True,['casual'],['lot'],,True,,True,['dinner'],True,,True
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,False,['breakfast'],True,,True
NV,1,1,4.0,True,none,average,casual,1.0,True,['divey'],['lot'],,False,,False,[],True,,False
AZ,1,1,3.0,True,none,average,casual,1.0,False,[],[],,True,,False,[],True,,False
AZ,1,1,4.0,True,beer_and_wine,quiet,casual,1.0,False,['casual'],['lot'],,True,,,['dinner'],True,True,False
AZ,1,1,3.5,True,full_bar,,casual,2.0,False,[],['valet'],,True,,,['breakfast'],True,False,True
